RES_ID,Fecha_Viaje,Fecha_Reserva,Lead_Time_Dias,Noches_Estancia,Barco,Compañia,Tipo_Ruta,Suite_Type,Booking_Source,Package,Guest_Country,Cabinas_Totales_Barco,Cabinas_Reservadas,Porcentaje_Ocupacion_Ciclo,Pasajeros_Reserva,Tripulacion,Ingreso_Total_Reserva_USD,Gasto_Promedio_Diario_Huesped_USD,Puntuacion_Satisfaccion
RES-31597,9/8/2019,6/25/2019,75,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board + EXC,USA,1643,1,87.65,2,1388,4353.84,151.88,4.2
RES-31598,9/8/2019,7/25/2019,45,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,France,1643,1,87.65,2,1388,4039.92,134.44,4.4
RES-31599,9/8/2019,6/21/2019,79,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,France,1643,1,87.65,1,1388,2914.38,143.82,4.4
RES-31600,9/8/2019,6/1/2019,99,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,All Inclusive + EXC,USA,1643,1,87.65,2,1388,4268.16,147.12,4.6
RES-31601,9/8/2019,7/1/2019,69,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,Full Board,Germany,1643,2,87.65,4,1388,8268.48,139.68,4.6
RES-31602,9/8/2019,6/29/2019,71,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,USA,1643,2,87.65,2,1388,5852.88,145.16,4.5
RES-31603,9/8/2019,5/21/2019,110,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,All Inclusive,France,1643,1,87.65,2,1388,4324.86,150.27,4.7
RES-31604,9/8/2019,5/19/2019,112,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,UK,1643,1,87.65,1,1388,3027.06,156.34,4.6
RES-31605,9/8/2019,6/25/2019,75,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board + EXC,USA,1643,1,87.65,2,1388,4043.16,134.62,4.9
RES-31606,9/8/2019,3/27/2019,165,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,Full Board,USA,1250,1,98.67,2,1458,2205.76,185.72,4.9
RES-31607,9/8/2019,7/24/2019,46,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,UK,1250,1,98.67,1,1458,1602.64,220.66,4.9
RES-31608,9/8/2019,7/30/2019,40,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,USA,1250,1,98.67,2,1458,2383.2,207.9,4.9
RES-31609,9/8/2019,5/1/2019,130,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board,USA,1250,1,98.67,2,1458,2341.68,202.71,5
RES-31610,9/8/2019,8/9/2019,30,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive + EXC,Spain,1250,1,98.67,2,1458,2341.92,202.74,4.7
RES-31611,9/8/2019,8/20/2019,19,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Italy,1250,1,98.67,2,1458,2323.12,200.39,4.8
RES-31612,9/8/2019,6/28/2019,72,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,UK,1250,1,98.67,2,1458,2376.24,207.03,4.9
RES-31613,9/8/2019,8/3/2019,36,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,Spain,1250,1,98.67,1,1458,1455.64,183.91,4.9
RES-31614,9/8/2019,6/17/2019,83,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,USA,1250,1,98.67,1,1458,1547.32,206.83,4.9
RES-31615,9/8/2019,5/2/2019,129,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,USA,1250,1,98.67,1,1458,1432.84,178.21,5
RES-31616,9/8/2019,6/25/2019,75,4,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,Full Board,USA,1250,1,98.67,2,1458,2350.88,203.86,4.6
RES-31617,9/8/2019,4/10/2019,151,4,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive + EXC,UK,1250,1,98.67,2,1458,2379.12,207.39,5
RES-31618,9/8/2019,6/16/2019,84,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,USA,1250,1,98.67,1,1458,1481.28,190.32,5
RES-31619,9/8/2019,6/1/2019,99,4,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,All Inclusive + EXC,Italy,1250,1,98.67,1,1458,1573,213.25,4.7
RES-31620,9/8/2019,4/30/2019,131,4,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Mexico,1250,1,98.67,2,1458,2458.8,217.35,4.8
RES-31621,9/8/2019,5/31/2019,100,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,B2B,Full Board,Germany,2612,1,91.67,1,1688,2308.95,149.85,4.4
RES-31622,9/8/2019,6/9/2019,91,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,Italy,2612,1,91.67,2,1688,3105.9,131.85,4.3
RES-31623,9/8/2019,4/29/2019,132,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,Germany,2612,2,91.67,4,1688,6298.6,134.95,4
RES-31624,9/8/2019,6/24/2019,76,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Interior,Web,All Inclusive,USA,2612,1,91.67,1,1688,2188.76,132.68,4.2
RES-31625,9/8/2019,7/6/2019,64,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,Full Board,Mexico,2612,1,91.67,1,1688,2225.16,137.88,4
RES-31626,9/8/2019,6/16/2019,84,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive + EXC,USA,2612,1,91.67,2,1688,3258.08,142.72,4
RES-31627,9/8/2019,5/24/2019,107,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,B2B,Full Board + EXC,Germany,2612,1,91.67,2,1688,3176.04,136.86,4.1
RES-31628,9/8/2019,5/1/2019,130,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,Germany,2612,1,91.67,2,1688,3321.64,147.26,4.2
RES-31629,9/8/2019,7/15/2019,55,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Oceanview,Web,All Inclusive,Germany,2612,1,91.67,2,1688,3326.68,147.62,4.1
RES-31630,9/8/2019,5/9/2019,122,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,USA,2612,2,91.67,4,1688,6606.6,145.95,4.2
RES-31631,9/8/2019,7/1/2019,69,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,Italy,2612,1,91.67,1,1688,2185.75,132.25,4.1
RES-31632,9/8/2019,6/20/2019,80,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Web,All Inclusive,UK,2612,1,91.67,1,1688,2208.08,135.44,4.2
RES-31633,9/8/2019,5/19/2019,112,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,USA,2612,1,91.67,2,1688,3166.52,136.18,4.2
RES-31634,9/8/2019,4/30/2019,131,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,Direct,Full Board + EXC,Italy,2612,2,91.67,2,1688,4358.62,131.33,4.2
RES-31635,9/8/2019,7/21/2019,49,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Suite,Web,Full Board,Germany,2612,1,91.67,1,1688,2310.77,150.11,4.5
RES-31636,9/8/2019,6/2/2019,98,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,Spain,1646,1,90.06,2,1416,6100.16,187.28,4.9
RES-31637,9/8/2019,6/30/2019,70,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board + EXC,USA,1646,1,90.06,2,1416,5752.78,171.49,4.7
RES-31638,9/8/2019,7/4/2019,66,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,UK,1646,1,90.06,2,1416,5989.06,182.23,4.6
RES-31639,9/8/2019,6/12/2019,88,11,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive + EXC,USA,1646,1,90.06,1,1416,3811.06,166.46,4.7
RES-31640,9/8/2019,5/22/2019,109,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Italy,1646,1,90.06,2,1416,5547.3,162.15,4.7
RES-31641,9/8/2019,9/3/2019,5,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,USA,1646,1,90.06,1,1416,3945.15,178.65,4.8
RES-31642,9/8/2019,6/14/2019,86,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,All Inclusive,USA,1646,2,90.06,2,1416,8090.06,187.73,4.5
RES-31643,9/8/2019,5/23/2019,108,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board,Spain,1646,1,90.06,1,1416,4098.71,192.61,4.7
RES-31644,9/8/2019,6/14/2019,86,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive + EXC,USA,1646,1,90.06,2,1416,5798.32,173.56,4.7
RES-31645,9/8/2019,5/18/2019,113,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,USA,1646,1,90.06,2,1416,6151.2,189.6,4.5
RES-31646,9/8/2019,8/1/2019,38,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive,Canada,1646,1,90.06,2,1416,5560.06,162.73,4.7
RES-31647,9/8/2019,5/31/2019,100,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board + EXC,USA,1646,1,90.06,1,1416,3822.17,167.47,5
RES-31648,9/8/2019,7/3/2019,67,11,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,Spain,1646,1,90.06,2,1416,5696.24,168.92,4.7
RES-31649,9/8/2019,8/10/2019,29,11,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive,Italy,1646,1,90.06,1,1416,3958.35,179.85,4.5
RES-31650,9/8/2019,7/16/2019,54,11,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,Full Board + EXC,UK,1646,1,90.06,1,1416,3890.92,173.72,4.7
RES-31651,9/8/2019,6/25/2019,75,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,Spain,1347,1,91.33,1,1253,5162.64,188.76,4.8
RES-31652,9/8/2019,8/22/2019,17,14,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,Full Board,Spain,1347,1,91.33,2,1253,8993.04,231.18,4.9
RES-31653,9/8/2019,8/13/2019,26,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,USA,1347,1,91.33,2,1253,8103.2,199.4,4.7
RES-31654,9/8/2019,8/14/2019,25,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive + EXC,UK,1347,1,91.33,1,1253,5748.12,230.58,4.6
RES-31655,9/8/2019,6/7/2019,93,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,USA,1347,1,91.33,1,1253,5485.62,211.83,4.9
RES-31656,9/8/2019,4/27/2019,134,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,All Inclusive + EXC,Germany,1347,1,91.33,2,1253,8775.76,223.42,4.9
RES-31657,9/8/2019,6/21/2019,79,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,Web,All Inclusive,USA,1347,1,91.33,1,1253,5531.96,215.14,5
RES-31658,9/8/2019,8/4/2019,35,14,Queen Mary 2,Cunard Line,Transatlántico,Interior,B2B,All Inclusive,UK,1347,1,91.33,2,1253,7798,188.5,4.9
RES-31659,9/8/2019,7/2/2019,68,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,B2B,Full Board + EXC,Germany,1347,1,91.33,1,1253,5564.3,217.45,5
RES-31660,9/8/2019,4/23/2019,138,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,Full Board,USA,1347,1,91.33,1,1253,5556.32,216.88,4.8
RES-31661,9/8/2019,5/28/2019,103,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,Direct,All Inclusive + EXC,UK,1347,1,91.33,2,1253,8150.52,201.09,4.7
RES-31662,9/8/2019,7/17/2019,53,14,Queen Mary 2,Cunard Line,Transatlántico,Suite,B2B,All Inclusive + EXC,Germany,1347,1,91.33,1,1253,5511.66,213.69,4.9
RES-31663,9/8/2019,6/12/2019,88,14,Queen Mary 2,Cunard Line,Transatlántico,Balcony,B2B,All Inclusive + EXC,Italy,1347,1,91.33,2,1253,8688.96,220.32,4.8
RES-31664,9/8/2019,8/18/2019,21,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Direct,All Inclusive,Germany,1347,1,91.33,1,1253,5452.3,209.45,4.9
RES-31665,9/8/2019,4/18/2019,143,14,Queen Mary 2,Cunard Line,Transatlántico,Oceanview,Web,All Inclusive,Spain,1347,1,91.33,2,1253,8521.52,214.34,4.7
RES-31666,9/8/2019,5/31/2019,100,5,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,All Inclusive + EXC,UK,2732,1,91.28,2,1500,2154.2,125.42,4.3
RES-31667,9/8/2019,5/10/2019,121,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive,Germany,2732,1,91.28,1,1500,1590.8,138.16,4.2
RES-31668,9/8/2019,5/22/2019,109,5,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Direct,Full Board + EXC,USA,2732,1,91.28,2,1500,2187.4,128.74,4.3
RES-31669,9/8/2019,6/23/2019,77,5,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,Spain,2732,2,91.28,2,1500,3130.9,133.09,4.4
RES-31670,9/8/2019,6/13/2019,87,5,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,Full Board,Mexico,2732,1,91.28,1,1500,1544.85,128.97,4.2
RES-31671,9/8/2019,7/26/2019,44,5,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,Germany,2732,1,91.28,1,1500,1509.9,121.98,4.3
RES-31672,9/8/2019,5/1/2019,130,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board + EXC,UK,2732,1,91.28,2,1500,2174.1,127.41,4.3
RES-31673,9/8/2019,5/17/2019,114,5,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,UK,2732,1,91.28,1,1500,1527.7,125.54,4.3
RES-31674,9/8/2019,6/17/2019,83,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,USA,2732,1,91.28,2,1500,2182.9,128.29,4.2
RES-31675,9/8/2019,5/31/2019,100,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board + EXC,USA,2732,2,91.28,2,1500,3126.3,132.63,4.4
RES-31676,9/8/2019,6/14/2019,86,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,Spain,2732,1,91.28,2,1500,2166.6,126.66,4.3
RES-31677,9/8/2019,6/7/2019,93,5,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,Spain,2732,2,91.28,4,1500,4385,129.25,4.3
RES-31678,9/8/2019,5/25/2019,106,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,USA,2732,1,91.28,1,1500,1524,124.8,4.4
RES-31679,9/8/2019,6/3/2019,97,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,USA,2732,1,91.28,2,1500,2288.2,138.82,4.7
RES-31680,9/8/2019,8/13/2019,26,5,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,Mexico,2732,1,91.28,1,1500,1557.6,131.52,4.2
RES-31681,9/13/2019,6/19/2019,86,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,Full Board + EXC,UK,2626,1,100,2,2138,3614.52,168.18,4.5
RES-31682,9/13/2019,7/21/2019,54,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board,Germany,2626,1,100,2,2138,3496.36,159.74,4.3
RES-31683,9/13/2019,5/5/2019,131,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board,USA,2626,2,100,2,2138,4672.36,153.74,4.8
RES-31684,9/13/2019,7/28/2019,47,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,Full Board + EXC,USA,2626,1,100,2,2138,3398.92,152.78,4.6
RES-31685,9/13/2019,6/8/2019,97,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,All Inclusive + EXC,UK,2626,1,100,2,2138,3602.2,167.3,4.5
RES-31686,9/13/2019,4/29/2019,137,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,Italy,2626,1,100,1,2138,2377.41,159.63,4.4
RES-31687,9/13/2019,7/4/2019,71,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,Spain,2626,1,100,1,2138,2410.1,164.3,4.5
RES-31688,9/13/2019,6/9/2019,96,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,B2B,All Inclusive + EXC,Spain,2626,1,100,2,2138,3739.4,177.1,4.4
RES-31689,9/13/2019,4/28/2019,138,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board + EXC,USA,2626,1,100,2,2138,3560.9,164.35,4.3
RES-31690,9/13/2019,7/28/2019,47,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,All Inclusive + EXC,UK,2626,1,100,2,2138,3500.56,160.04,4.6
RES-31691,9/13/2019,4/15/2019,151,7,MSC World Europa,MSC Cruceros,Mediterráneo,Interior,Web,Full Board,Germany,2626,1,100,1,2138,2400.3,162.9,4.5
RES-31692,9/13/2019,8/10/2019,34,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Direct,All Inclusive,France,2626,2,100,4,2138,7203,167.25,4.5
RES-31693,9/13/2019,7/6/2019,69,7,MSC World Europa,MSC Cruceros,Mediterráneo,Oceanview,Direct,All Inclusive,Italy,2626,1,100,1,2138,2350.67,155.81,4.6
RES-31694,9/13/2019,7/10/2019,65,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,Web,Full Board,Spain,2626,1,100,1,2138,2286.97,146.71,4.6
RES-31695,9/13/2019,5/7/2019,129,7,MSC World Europa,MSC Cruceros,Mediterráneo,Balcony,B2B,Full Board,USA,2626,1,100,1,2138,2436.21,168.03,4.4
RES-31696,9/13/2019,6/5/2019,100,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Web,All Inclusive + EXC,USA,2805,1,94.17,2,2350,3850,185,4.8
RES-31697,9/13/2019,7/12/2019,63,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Direct,Full Board + EXC,USA,2805,2,94.17,2,2350,5226.2,193.3,4.8
RES-31698,9/13/2019,7/29/2019,46,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board + EXC,Germany,2805,1,94.17,1,2350,2631.72,195.96,4.8
RES-31699,9/13/2019,7/7/2019,68,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,All Inclusive,USA,2805,1,94.17,1,2350,2562.77,186.11,4.7
RES-31700,9/13/2019,4/15/2019,151,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,B2B,Full Board,Spain,2805,1,94.17,2,2350,4060,200,4.5
RES-31701,9/13/2019,6/20/2019,85,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive + EXC,USA,2805,1,94.17,1,2350,2566.83,186.69,4.9
RES-31702,9/13/2019,8/9/2019,35,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,Web,Full Board,USA,2805,2,94.17,4,2350,7502.6,177.95,4.5
RES-31703,9/13/2019,7/17/2019,58,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,UK,2805,1,94.17,2,2350,3872.4,186.6,4.6
RES-31704,9/13/2019,6/30/2019,75,7,Icon of the Seas,Royal Caribbean,Caribe,Suite,B2B,All Inclusive,USA,2805,1,94.17,2,2350,4132.94,205.21,4.7
RES-31705,9/13/2019,6/2/2019,103,7,Icon of the Seas,Royal Caribbean,Caribe,Oceanview,Direct,All Inclusive + EXC,USA,2805,1,94.17,2,2350,3924.06,190.29,4.8
RES-31706,9/13/2019,6/21/2019,84,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive + EXC,Spain,2805,1,94.17,2,2350,4107.88,203.42,4.8
RES-31707,9/13/2019,5/16/2019,120,7,Icon of the Seas,Royal Caribbean,Caribe,Interior,B2B,Full Board,USA,2805,2,94.17,4,2350,7693.56,184.77,5
RES-31708,9/13/2019,5/23/2019,113,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,Direct,All Inclusive,Germany,2805,2,94.17,4,2350,7770,187.5,4.7
RES-31709,9/13/2019,6/4/2019,101,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,Spain,2805,1,94.17,1,2350,2518.04,179.72,4.5
RES-31710,9/13/2019,7/3/2019,72,7,Icon of the Seas,Royal Caribbean,Caribe,Balcony,B2B,All Inclusive,USA,2805,1,94.17,2,2350,3974.6,193.9,4.9
RES-31711,9/13/2019,5/2/2019,134,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,Mexico,1643,1,92.73,2,1388,4243.5,145.75,4.7
RES-31712,9/13/2019,7/17/2019,58,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,Canada,1643,1,92.73,1,1388,2885.85,140.65,4.5
RES-31713,9/13/2019,7/19/2019,56,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,Mexico,1643,1,92.73,1,1388,2794.41,130.49,4.7
RES-31714,9/13/2019,5/23/2019,113,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,Full Board + EXC,Canada,1643,1,92.73,2,1388,4408.92,154.94,4.2
RES-31715,9/13/2019,7/5/2019,70,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive + EXC,USA,1643,1,92.73,2,1388,4284.18,148.01,4.3
RES-31716,9/13/2019,4/13/2019,153,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive,UK,1643,1,92.73,1,1388,2851.29,136.81,4.6
RES-31717,9/13/2019,7/20/2019,55,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,92.73,2,1388,4239.18,145.51,4.4
RES-31718,9/13/2019,5/31/2019,105,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,USA,1643,1,92.73,1,1388,2853.18,137.02,4.6
RES-31719,9/13/2019,7/25/2019,50,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive + EXC,UK,1643,1,92.73,2,1388,4176,142,4.3
RES-31720,9/13/2019,7/10/2019,65,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,USA,1643,1,92.73,1,1388,2920.77,144.53,4.4
RES-31721,9/13/2019,6/16/2019,89,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board + EXC,Germany,1643,1,92.73,2,1388,4151.16,140.62,4.6
RES-31722,9/13/2019,7/14/2019,61,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Direct,Full Board,Mexico,1643,1,92.73,1,1388,2947.41,147.49,4.4
RES-31723,9/13/2019,7/3/2019,72,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Italy,1643,1,92.73,3,1388,5726.43,152.09,4.5
RES-31724,9/13/2019,7/27/2019,48,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,USA,1643,2,92.73,4,1388,8550.72,147.52,4.5
RES-31725,9/13/2019,7/17/2019,58,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,All Inclusive + EXC,Spain,1643,2,92.73,2,1388,5802.12,142.34,4.5
RES-31726,9/13/2019,6/29/2019,76,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive,USA,1250,2,81.06,4,1458,3703.44,218.62,4.8
RES-31727,9/13/2019,7/18/2019,57,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,Germany,1250,1,81.06,2,1458,1810.26,211.71,4.8
RES-31728,9/13/2019,6/23/2019,82,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board + EXC,USA,1250,1,81.06,2,1458,1755.24,202.54,5
RES-31729,9/13/2019,6/19/2019,86,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,USA,1250,1,81.06,2,1458,1725,197.5,5
RES-31730,9/13/2019,7/27/2019,48,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,USA,1250,1,81.06,2,1458,1669.98,188.33,4.9
RES-31731,9/13/2019,7/29/2019,46,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,Full Board,Germany,1250,2,81.06,4,1458,3524.28,203.69,4.9
RES-31732,9/13/2019,5/10/2019,126,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,USA,1250,1,81.06,2,1458,1734.9,199.15,4.8
RES-31733,9/13/2019,6/27/2019,78,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive + EXC,USA,1250,1,81.06,1,1458,1215.15,225.05,4.8
RES-31734,9/13/2019,5/4/2019,132,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,UK,1250,1,81.06,1,1458,1172.13,210.71,4.9
RES-31735,9/13/2019,8/21/2019,23,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,UK,1250,1,81.06,2,1458,1795.2,209.2,4.9
RES-31736,9/13/2019,6/22/2019,83,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,Germany,1250,1,81.06,1,1458,1164.21,208.07,5
RES-31737,9/13/2019,6/22/2019,83,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,Full Board,UK,1250,1,81.06,1,1458,1123.11,194.37,5
RES-31738,9/13/2019,5/31/2019,105,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive,Canada,1250,1,81.06,1,1458,1178.46,212.82,4.8
RES-31739,9/13/2019,5/18/2019,118,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive + EXC,USA,1250,1,81.06,2,1458,1800.66,210.11,5
RES-31740,9/13/2019,6/26/2019,79,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,USA,1250,1,81.06,1,1458,1118.97,192.99,5
RES-31741,9/13/2019,6/23/2019,82,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,USA,2612,1,90.53,1,1688,2168.46,129.78,4.3
RES-31742,9/13/2019,5/1/2019,135,7,Costa Smeralda,Costa Cruceros,Mediterráneo,Balcony,B2B,All Inclusive,France,2612,1,90.53,2,1688,3222.52,140.18,4.1
